,requestId,submissionId,status,matchDescription,primary.gender,primary.maritalStatus,primary.memberCode,primary.parsedAddress.addressLine1,primary.parsedAddress.city,primary.parsedAddress.state,primary.parsedAddress.zipCode,primary.parsedAddress.addressType,primary.homeOwnerStatus,primary.lengthOfResidence,primary.numberOfGenerations,primary.presenceOf16Or17YearOlds,primary.babyBoomer,primary.dualIncomeNoKids,primary.millennial,primary.vehicleHouseholdNum,drivers,vehicles,vehiclesEnhanced,requestBody.person.middleName,requestBody.person.lastName,requestBody.person.firstName,requestBody.person.dateOfBirth,requestBody.address.city,requestBody.address.state,requestBody.address.addressLine1,requestBody.address.zipCode,requestBody.otherAddresses,requestBody.standardizeAddress
50,8e2e5a65-7d7e-45fb-9f40-67ac3ef7c7c0,heimdal_test_AutoPrefill_service-000050,Success,Artificial match,Female,Married,Primary Household Member,300 WILLIAMS ST NE APT 410,WASHINGTON,DC,20011,Street Address,Definite Renter,0-6 mos.,2,True,False,False,False,2,"[{'firstName': 'ERIN', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '10/05/1967', 'age': 53, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'RAMON', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '08/15/1962', 'age': 58, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'OLIVIA', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '09/15/2001', 'age': 20, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}]","[{'confidence': 90, 'description': '2006 KIA SORENTO', 'year': '2006', 'make': 'KIA', 'model': 'SORENTO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2010 JEEP LIBERTY', 'year': '2010', 'make': 'JEEP', 'model': 'LIBERTY', 'type': None, 'fuelType': 'Gas', 'mileage': '120,001 - 130,000', 'marketValue': None}]",[],,Martinez,Erin,10/05/1967,Washington,DC,300 Williams St NE Apt 410,20011,[],False
51,eb896d61-7109-46b8-938b-1f8723dd545e,heimdal_test_AutoPrefill_service-000051,Success,Artificial match,Female,Married,Primary Household Member,12109 OAK TREE CT,FAIRFAX,VA,22030,Street Address,Definite Renter,0-6 mos.,2,True,False,False,False,2,"[{'firstName': 'ERIN', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '10/05/1967', 'age': 53, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'RAMON', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '08/15/1962', 'age': 58, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'OLIVIA', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '09/15/2001', 'age': 20, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}]","[{'confidence': 90, 'description': '2006 KIA SORENTO', 'year': '2006', 'make': 'KIA', 'model': 'SORENTO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2010 JEEP LIBERTY', 'year': '2010', 'make': 'JEEP', 'model': 'LIBERTY', 'type': None, 'fuelType': 'Gas', 'mileage': '120,001 - 130,000', 'marketValue': None}]",[],,Martinez,Erin,10/05/1967,Fairfax,VA,12109 Oak Tree Ct,22030,[],False
52,7176e664-634a-4295-ab4a-61f27d52ce9f,heimdal_test_AutoPrefill_service-000052,Success,Artificial match,Female,Single,Primary Household Member,300 WILLIAMS ST NE APT 410,WASHINGTON,DC,20011,Street Address,Definite Renter,0-6 mos.,2,True,False,False,False,2,"[{'firstName': 'OLIVIA', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '09/15/2001', 'age': 19, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'RAMON', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '08/15/1962', 'age': 58, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'ERIN', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '10/05/1967', 'age': 53, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}]","[{'confidence': 90, 'description': '2006 KIA SORENTO', 'year': '2006', 'make': 'KIA', 'model': 'SORENTO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2010 JEEP LIBERTY', 'year': '2010', 'make': 'JEEP', 'model': 'LIBERTY', 'type': None, 'fuelType': 'Gas', 'mileage': '120,001 - 130,000', 'marketValue': None}]",[],,Martinez,Olivia,09/15/2001,Washington,DC,300 Williams St NE Apt 410,20011,[],False
53,19f23d99-01df-4c3c-977f-27d309289094,heimdal_test_AutoPrefill_service-000053,Success,Artificial match,Female,Single,Primary Household Member,12109 OAK TREE CT,FAIRFAX,VA,22030,Street Address,Definite Renter,0-6 mos.,2,True,False,False,False,2,"[{'firstName': 'OLIVIA', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '09/15/2001', 'age': 19, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'RAMON', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '08/15/1962', 'age': 58, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}, {'firstName': 'ERIN', 'middleName': None, 'lastName': 'MARTINEZ', 'dateOfBirth': '10/05/1967', 'age': 53, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}]","[{'confidence': 90, 'description': '2006 KIA SORENTO', 'year': '2006', 'make': 'KIA', 'model': 'SORENTO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2010 JEEP LIBERTY', 'year': '2010', 'make': 'JEEP', 'model': 'LIBERTY', 'type': None, 'fuelType': 'Gas', 'mileage': '120,001 - 130,000', 'marketValue': None}]",[],,Martinez,Olivia,09/15/2001,Fairfax,VA,12109 Oak Tree Ct,22030,[],False
54,7188dd9c-2f64-412c-9593-b1ce6bedf908,heimdal_test_AutoPrefill_service-000054,Success,Artificial match,Male,Single,Primary Household Member,1581 EGLIN WAY SW,OMAHA,NE,68124,Street Address,Definite Owner,3-5 yrs,0,False,False,False,False,1,"[{'firstName': 'ARVINDER', 'middleName': None, 'lastName': 'SINGH', 'dateOfBirth': '01/19/1978', 'age': 43, 'gender': 'Male', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/04/2021'}]","[{'confidence': 90, 'description': '2019 BMW X3', 'year': '2019', 'make': 'BMW', 'model': 'X3', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Singh,Arvinder,01/19/1978,Omaha,NE,1581 Eglin Way SW,68124,[],False
55,65955ae3-8c30-4a21-a10c-c8c0534d9322,heimdal_test_AutoPrefill_service-000055,Success,Artificial match,Male,Single,Primary Household Member,717 HEREFORD DR,MIDDLETOWN,DE,19709,Street Address,Definite Renter,0-6 mos.,0,False,False,False,False,1,"[{'firstName': 'JAMES', 'middleName': None, 'lastName': 'DURSLEY', 'dateOfBirth': '10/17/1988', 'age': 32, 'gender': 'Male', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}]","[{'confidence': 90, 'description': '2010 FORD RANGER', 'year': '2010', 'make': 'FORD', 'model': 'RANGER', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Dursley,James,10/17/1988,Middletown,DE,717 Hereford Dr,19709,[],False
56,1637dc97-e3dd-4886-aaa6-d452b7cab140,heimdal_test_AutoPrefill_service-000056,Success,Artificial match,Female,Single,Primary Household Member,620 NAVIGATION BLVD,NEW CASTLE,DE,19720,Street Address,Definite Renter,7-12 mos.,0,False,False,False,False,1,"[{'firstName': 'ALIA', 'middleName': None, 'lastName': 'GABRIEL', 'dateOfBirth': '10/19/1996', 'age': 24, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}]","[{'confidence': 90, 'description': '2014 VW BEETLE', 'year': '2014', 'make': 'VW', 'model': 'BEETLE', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Gabriel,Alia,10/19/1996,New Castle,DE,620 Navigation Blvd,19720,[],False
57,b2b1f9dd-1064-4ada-a20a-206960c0e960,heimdal_test_AutoPrefill_service-000057,Success,Artificial match,Female,Single,Primary Household Member,16854 WESTPORT BLVD,RANDOR,DE,19968,Street Address,Probable Owner,6-10 yrs,0,False,False,False,False,1,"[{'firstName': 'AMY', 'middleName': None, 'lastName': 'NYE', 'dateOfBirth': '06/20/1957', 'age': 63, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}]","[{'confidence': 90, 'description': '2015 MAZDA CX-5', 'year': '2015', 'make': 'MAZDA', 'model': 'CX-5', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Nye,Amy,06/20/1957,Randor,DE,16854 Westport Blvd,19968,[],False
58,ccdf6539-d830-4425-a826-1d82fe43e535,heimdal_test_AutoPrefill_service-000058,Success,Artificial match,Female,Married,Primary Household Member,1732 TORREY PINES ST,MILTON,FL,32570,Street Address,Definite Renter,0-6 mos.,0,False,False,False,False,2,"[{'firstName': 'HANNA', 'middleName': None, 'lastName': 'PARMELY', 'dateOfBirth': '08/20/1998', 'age': 22, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}, {'firstName': 'WYATT', 'middleName': None, 'lastName': 'PARMELY', 'dateOfBirth': '02/16/1997', 'age': 23, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}]","[{'confidence': 90, 'description': '2016 VW JETTA', 'year': '2016', 'make': 'VW', 'model': 'JETTA', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2013 DODGE CHARGER', 'year': '2013', 'make': 'DODGE', 'model': 'CHARGER', 'type': 'Sedan', 'fuelType': 'Gas', 'mileage': '60,001 - 70,000', 'marketValue': None}]",[],,Parmely,Hanna,08/20/1998,Milton,FL,1732 Torrey Pines St,32570,[],False
59,86701e5a-a436-4a2a-afb3-c9cb896d56d6,heimdal_test_AutoPrefill_service-000059,Success,Artificial match,Male,Married,Primary Household Member,1732 TORREY PINES ST,MILTON,FL,32570,Street Address,Definite Renter,0-6 mos.,0,False,False,False,False,2,"[{'firstName': 'WYATT', 'middleName': None, 'lastName': 'PARMELY', 'dateOfBirth': '02/16/1997', 'age': 24, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}, {'firstName': 'HANNA', 'middleName': None, 'lastName': 'PARMELY', 'dateOfBirth': '08/20/1998', 'age': 22, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/09/2021'}]","[{'confidence': 90, 'description': '2016 VW JETTA', 'year': '2016', 'make': 'VW', 'model': 'JETTA', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2013 DODGE CHARGER', 'year': '2013', 'make': 'DODGE', 'model': 'CHARGER', 'type': 'Sedan', 'fuelType': 'Gas', 'mileage': '60,001 - 70,000', 'marketValue': None}]",[],,Parmely,Wyatt,02/16/1997,Milton,FL,1732 Torrey Pines St,32570,[],False
60,09c00d08-5a5a-4384-ae02-fe3bef0173d6,heimdal_test_AutoPrefill_service-000060,Success,Artificial match,Female,Married,Primary Household Member,70 BELGROVE ST,SAVANNAH,GA,31407,Street Address,Definite Owner,3-5 yrs,0,False,False,True,False,2,"[{'firstName': 'STACY', 'middleName': None, 'lastName': 'MADDOW', 'dateOfBirth': '09/12/1969', 'age': 51, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'ELLEN', 'middleName': None, 'lastName': 'MADDOW', 'dateOfBirth': '02/15/1973', 'age': 48, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2013 SUBURU OUTBACK', 'year': '2013', 'make': 'SUBURU', 'model': 'OUTBACK', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2008 HONDA CIVIC', 'year': '2008', 'make': 'HONDA', 'model': 'CIVIC', 'type': 'Sedan', 'fuelType': 'Gas', 'mileage': '130,001 - 140,000', 'marketValue': None}]",[],,Maddow,Stacy,09/12/1969,Savannah,GA,70 Belgrove St,31407,[],False
61,642cbfe0-66a9-446f-92a0-de5d3d06327c,heimdal_test_AutoPrefill_service-000061,Success,Artificial match,Female,Married,Primary Household Member,70 BELGROVE ST,SAVANNAH,GA,31407,Street Address,Definite Owner,3-5 yrs,0,False,False,True,False,2,"[{'firstName': 'ELLEN', 'middleName': None, 'lastName': 'MADDOW', 'dateOfBirth': '02/15/1973', 'age': 48, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'STACY', 'middleName': None, 'lastName': 'MADDOW', 'dateOfBirth': '09/12/1969', 'age': 51, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2013 SUBURU OUTBACK', 'year': '2013', 'make': 'SUBURU', 'model': 'OUTBACK', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2008 HONDA CIVIC', 'year': '2008', 'make': 'HONDA', 'model': 'CIVIC', 'type': 'Sedan', 'fuelType': 'Gas', 'mileage': '130,001 - 140,000', 'marketValue': None}]",[],,Maddow,Ellen,02/15/1973,Savannah,GA,70 Belgrove St,31407,[],False
62,4c0f6c08-d17b-4198-a7d4-29d8eab8cc4c,heimdal_test_AutoPrefill_service-000062,Success,Artificial match,Male,Single,Primary Household Member,7505 SAILBOAT CV,FT STEWART,GA,31315,Street Address,Definite Renter,1-2 yrs,0,False,False,False,True,1,"[{'firstName': 'TIM', 'middleName': None, 'lastName': 'WARREN', 'dateOfBirth': '09/23/1982', 'age': 38, 'gender': 'Male', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2015 TOYOTA TACOMA', 'year': '2015', 'make': 'TOYOTA', 'model': 'TACOMA', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Warren,Tim,09/23/1982,Ft Stewart,GA,7505 Sailboat Cv,31315,[],False
63,9fea2e7b-a747-44fe-bcba-908299a7590c,heimdal_test_AutoPrefill_service-000063,Success,Artificial match,Male,Married,Primary Household Member,1411 TRENTON AVE NE,GROVETOWN,GA,30813,Street Address,Definite Owner,11-15 yrs,2,True,False,False,False,2,"[{'firstName': 'JOHN', 'middleName': None, 'lastName': 'HULL', 'dateOfBirth': '10/12/1968', 'age': 52, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'ALLISON', 'middleName': None, 'lastName': 'HULL', 'dateOfBirth': '07/19/1972', 'age': 49, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2018 CHEVY SILVERADO', 'year': '2018', 'make': 'CHEVY', 'model': 'SILVERADO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2017 CHEVY BOLT', 'year': '2017', 'make': 'CHEVY', 'model': 'BOLT', 'type': 'Hatchback', 'fuelType': 'Electric', 'mileage': '50,001 - 60,000', 'marketValue': None}]",[],,Hull,John,10/12/1968,Grovetown,GA,1411 Trenton Ave NE,30813,[],False
64,172fdb2b-4057-4d1f-b916-220843b5490a,heimdal_test_AutoPrefill_service-000064,Success,Artificial match,Female,Married,Primary Household Member,1411 TRENTON AVE NE,GROVETOWN,GA,30813,Street Address,Definite Owner,11-15 yrs,2,True,False,False,False,2,"[{'firstName': 'ALLISON', 'middleName': None, 'lastName': 'HULL', 'dateOfBirth': '07/19/1972', 'age': 48, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'JOHN', 'middleName': None, 'lastName': 'HULL', 'dateOfBirth': '10/12/1968', 'age': 52, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2018 CHEVY SILVERADO', 'year': '2018', 'make': 'CHEVY', 'model': 'SILVERADO', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}, {'confidence': 90, 'description': '2017 CHEVY BOLT', 'year': '2017', 'make': 'CHEVY', 'model': 'BOLT', 'type': 'Hatchback', 'fuelType': 'Electric', 'mileage': '50,001 - 60,000', 'marketValue': None}]",[],,Hull,Allison,07/19/1972,Grovetown,GA,1411 Trenton Ave NE,30813,[],False
65,9803acce-90b9-452c-a77b-0f83822402f0,heimdal_test_AutoPrefill_service-000065,Success,Artificial match,Male,Married,Primary Household Member,3920 CARTER BLVD,MARINEZ,GA,30907,Street Address,Definite Owner,0-6 mos.,0,False,True,False,False,1,"[{'firstName': 'CHRIS', 'middleName': None, 'lastName': 'LOWE', 'dateOfBirth': '05/02/1958', 'age': 63, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2017 TOYOTA CAMRY', 'year': '2017', 'make': 'TOYOTA', 'model': 'CAMRY', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Lowe,Chris,05/02/1958,Marinez,GA,3920 Carter Blvd,30907,[],False
66,78c600c7-5c3b-4af6-871b-b926ed152777,heimdal_test_AutoPrefill_service-000066,Success,Artificial match,Male,Married,Primary Household Member,2515 EDGEMONT,JOHNSTON,IA,50131,Street Address,Definite Owner,0-6 mos.,0,False,True,False,False,1,"[{'firstName': 'BOB', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/07/1943', 'age': 77, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'BETTY', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/20/1947', 'age': 73, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2009 CADILLAC XLR', 'year': '2009', 'make': 'CADILLAC', 'model': 'XLR', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Simpson,Bob,10/07/1943,Johnston,IA,2515 Edgemont,50131,[],False
67,e6a6b3b0-d025-44bf-9673-d3b67ac4e727,heimdal_test_AutoPrefill_service-000067,Success,Artificial match,Male,Married,Primary Household Member,4513 W 185TH ST,SHAWNEE,KS,66218,Street Address,Definite Owner,0-6 mos.,0,False,True,False,False,1,"[{'firstName': 'BOB', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/07/1943', 'age': 77, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'BETTY', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/20/1947', 'age': 73, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2009 CADILLAC XLR', 'year': '2009', 'make': 'CADILLAC', 'model': 'XLR', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Simpson,Bob,10/07/1943,Shawnee,Ks,4513 W 185th St,66218,[],False
68,cbdc7afa-36db-4542-9de9-1d67f42786cf,heimdal_test_AutoPrefill_service-000068,Success,Artificial match,Female,Married,Primary Household Member,2515 EDGEMONT,JOHNSTON,IA,50131,Street Address,Definite Owner,0-6 mos.,0,False,True,False,False,1,"[{'firstName': 'BETTY', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/20/1947', 'age': 73, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'BOB', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/07/1943', 'age': 77, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2009 CADILLAC XLR', 'year': '2009', 'make': 'CADILLAC', 'model': 'XLR', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Simpson,Betty,10/20/1947,Johnston,IA,2515 Edgemont,50131,[],False
69,41fad648-659a-40b1-80b5-36e739cf382f,heimdal_test_AutoPrefill_service-000069,Success,Artificial match,Female,Married,Primary Household Member,4513 W 185TH ST,SHAWNEE,KS,66218,Street Address,Definite Owner,0-6 mos.,0,False,True,False,False,1,"[{'firstName': 'BETTY', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/20/1947', 'age': 73, 'gender': 'Female', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}, {'firstName': 'BOB', 'middleName': None, 'lastName': 'SIMPSON', 'dateOfBirth': '10/07/1943', 'age': 77, 'gender': 'Male', 'maritalStatus': 'Married', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2009 CADILLAC XLR', 'year': '2009', 'make': 'CADILLAC', 'model': 'XLR', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Simpson,Betty,10/20/1947,Shawnee,KS,4513 W 185th St,66218,[],False
70,0632508a-7897-4748-bc0f-9caf17787c63,heimdal_test_AutoPrefill_service-000070,Success,Artificial match,Female,Single,Primary Household Member,1306 GIBSON AVE,CEDAR RAPIDS,IA,52405,Street Address,Probable Owner,16-20 yrs,0,False,True,False,False,1,"[{'firstName': 'TILLY', 'middleName': None, 'lastName': 'FRANKS', 'dateOfBirth': '01/12/1940', 'age': 81, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2005 BUICK LASABRE', 'year': '2005', 'make': 'BUICK', 'model': 'LASABRE', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Franks,Tilly,01/12/1940,Cedar Rapids,IA,1306 Gibson Ave,52405,[],False
71,1502fd56-4a39-404e-afcb-0edd988bd95f,heimdal_test_AutoPrefill_service-000071,Success,Artificial match,Female,Single,Primary Household Member,2910 NW SOUTHPARK DR,ANKENY,IA,50023,Street Address,Definite Owner,0-6 mos.,0,False,False,False,False,1,"[{'firstName': 'LAUREN', 'middleName': None, 'lastName': 'DANIELS', 'dateOfBirth': '06/14/1975', 'age': 46, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2018 MINI COOPER COUNTRYMAN', 'year': '2018', 'make': 'MINI COOPER', 'model': 'COUNTRYMAN', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Daniels,Lauren,06/14/1975,Ankeny,IA,2910 NW Southpark Dr,50023,[],False
72,77f9ae67-170a-4503-b15a-29256f3d2ed8,heimdal_test_AutoPrefill_service-000072,Success,Artificial match,Female,Single,Primary Household Member,9711 PIONEER TRL,GLEN BURNIE,MD,21060,Street Address,Definite Owner,0-6 mos.,0,False,False,False,False,1,"[{'firstName': 'LAUREN', 'middleName': None, 'lastName': 'DANIELS', 'dateOfBirth': '06/14/1975', 'age': 46, 'gender': 'Female', 'maritalStatus': 'Single', 'memberCode': 'Primary Household Member', 'verificationDate': '06/10/2021'}]","[{'confidence': 90, 'description': '2018 MINI COOPER COUNTRYMAN', 'year': '2018', 'make': 'MINI COOPER', 'model': 'COUNTRYMAN', 'type': 'Unknown', 'fuelType': None, 'mileage': None, 'marketValue': None}]",[],,Daniels,Lauren,06/14/1975,Glen Burnie,MD,9711 Pioneer Trl,21060,[],False
